envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
536	6600000	6672000	6432000	6672000	6672000	6552000	
537	6597000	6669000	6429000	6669000	6669000	6549000	
538	6618000	6786000	6426000	6666000	6666000	6546000	
539	6615000	6783000	6423000	6663000	6663000	6543000	
540	6660000	6780000	6540000	6660000	6780000	6540000	
541	6657000	6777000	6537000	6657000	6777000	6537000	
542	6678000	6774000	6534000	6654000	6894000	6534000	
543	6723000	6771000	6651000	6651000	6891000	6651000	
544	6720000	6768000	6648000	6648000	6888000	6648000	
545	6741000	6765000	6645000	6645000	6885000	6765000	
546	6738000	6762000	6642000	6642000	6882000	6762000	
547	6759000	6759000	6639000	6639000	6879000	6879000	
548	6756000	6756000	6636000	6636000	6876000	6876000	
549	6753000	6753000	6633000	6633000	6873000	6873000	
550	6750000	6750000	6630000	6630000	6870000	6870000	
551	6747000	6747000	6627000	6627000	6867000	6867000	
552	6768000	6744000	6744000	6624000	6864000	6864000	
553	6765000	6741000	6741000	6621000	6861000	6861000	
554	6762000	6738000	6738000	6618000	6858000	6858000	
555	6759000	6735000	6735000	6615000	6855000	6855000	
556	6780000	6732000	6732000	6612000	6852000	6972000	
557	6801000	6729000	6729000	6609000	6849000	7089000	
558	6894000	6846000	6846000	6726000	6966000	7086000	
559	6891000	6843000	6843000	6723000	6963000	7083000	
560	6888000	6840000	6840000	6720000	6960000	7080000	
561	6933000	6837000	6957000	6717000	7077000	7077000	
562	6954000	6834000	7074000	6714000	7074000	7074000	
563	6951000	6831000	7071000	6711000	7071000	7071000	
564	6948000	6828000	7068000	6708000	7068000	7068000	
565	6945000	6825000	7065000	6705000	7065000	7065000	
566	6966000	6822000	7062000	6822000	7062000	7062000	
567	6963000	6819000	7059000	6819000	7059000	7059000	
568	6984000	6816000	7056000	6936000	7056000	7056000	
569	6981000	6813000	7053000	6933000	7053000	7053000	
570	6978000	6810000	7050000	6930000	7050000	7050000	
571	6975000	6807000	7047000	6927000	7047000	7047000	
572	6996000	6924000	7044000	6924000	7044000	7044000	
573	6993000	6921000	7041000	6921000	7041000	7041000	
574	7014000	6918000	7038000	6918000	7158000	7038000	
575	7011000	6915000	7035000	6915000	7155000	7035000	
576	7032000	6912000	7152000	6912000	7152000	7032000	
577	7053000	6909000	7149000	7029000	7149000	7029000	
578	7074000	6906000	7146000	7026000	7146000	7146000	
579	7095000	6903000	7143000	7143000	7143000	7143000	
580	7092000	6900000	7140000	7140000	7140000	7140000	
581	7113000	6897000	7137000	7137000	7257000	7137000	
582	7110000	6894000	7134000	7134000	7254000	7134000	
583	7107000	6891000	7131000	7131000	7251000	7131000	
584	7104000	6888000	7128000	7128000	7248000	7128000	
585	7125000	7005000	7125000	7125000	7245000	7125000	
586	7146000	7122000	7122000	7122000	7242000	7122000	
587	7143000	7119000	7119000	7119000	7239000	7119000	
588	7164000	7236000	7116000	7116000	7236000	7116000	
589	7185000	7353000	7113000	7113000	7233000	7113000	
590	7206000	7350000	7230000	7110000	7230000	7110000	
591	7203000	7347000	7227000	7107000	7227000	7107000	
592	7200000	7344000	7224000	7104000	7224000	7104000	
593	7221000	7341000	7221000	7101000	7221000	7221000	
594	7266000	7458000	7338000	7098000	7218000	7218000	
595	7263000	7455000	7335000	7095000	7215000	7215000	
596	7260000	7452000	7332000	7092000	7212000	7212000	
597	7257000	7449000	7329000	7089000	7209000	7209000	
598	7278000	7446000	7326000	7086000	7326000	7206000	
599	7275000	7443000	7323000	7083000	7323000	7203000	
600	7272000	7440000	7320000	7080000	7320000	7200000	
601	7269000	7437000	7317000	7077000	7317000	7197000	
602	7314000	7434000	7434000	7194000	7314000	7194000	
603	7311000	7431000	7431000	7191000	7311000	7191000	
604	7308000	7428000	7428000	7188000	7308000	7188000	
605	7305000	7425000	7425000	7185000	7305000	7185000	
606	7302000	7422000	7422000	7182000	7302000	7182000	
607	7299000	7419000	7419000	7179000	7299000	7179000	
608	7296000	7416000	7416000	7176000	7296000	7176000	
609	7317000	7533000	7413000	7173000	7293000	7173000	
610	7338000	7530000	7530000	7170000	7290000	7170000	
611	7335000	7527000	7527000	7167000	7287000	7167000	
612	7356000	7524000	7524000	7284000	7284000	7164000	
613	7353000	7521000	7521000	7281000	7281000	7161000	
614	7350000	7518000	7518000	7278000	7278000	7158000	
615	7371000	7515000	7515000	7275000	7275000	7275000	
616	7368000	7512000	7512000	7272000	7272000	7272000	
617	7389000	7629000	7509000	7269000	7269000	7269000	
618	7386000	7626000	7506000	7266000	7266000	7266000	
619	7383000	7623000	7503000	7263000	7263000	7263000	
620	7380000	7620000	7500000	7260000	7260000	7260000	
621	7401000	7617000	7497000	7257000	7257000	7377000	
622	7422000	7614000	7494000	7374000	7254000	7374000	
623	7443000	7611000	7491000	7371000	7371000	7371000	
624	7440000	7608000	7488000	7368000	7368000	7368000	
625	7437000	7605000	7485000	7365000	7365000	7365000	
626	7458000	7602000	7482000	7362000	7362000	7482000	
627	7455000	7599000	7479000	7359000	7359000	7479000	
628	7476000	7596000	7476000	7356000	7356000	7596000	
629	7473000	7593000	7473000	7353000	7353000	7593000	
630	7494000	7590000	7590000	7350000	7350000	7590000	
631	7563000	7587000	7587000	7467000	7467000	7707000	
632	7560000	7584000	7584000	7464000	7464000	7704000	
633	7605000	7581000	7701000	7581000	7461000	7701000	
634	7602000	7578000	7698000	7578000	7458000	7698000	
635	7599000	7575000	7695000	7575000	7455000	7695000	
636	7596000	7572000	7692000	7572000	7452000	7692000	
637	7593000	7569000	7689000	7569000	7449000	7689000	
638	7614000	7566000	7686000	7566000	7566000	7686000	
639	7635000	7563000	7683000	7563000	7683000	7683000	
640	7632000	7560000	7680000	7560000	7680000	7680000	
641	7629000	7557000	7677000	7557000	7677000	7677000	
642	7650000	7554000	7674000	7554000	7794000	7674000	
643	7647000	7551000	7671000	7551000	7791000	7671000	
644	7644000	7548000	7668000	7548000	7788000	7668000	
645	7641000	7545000	7665000	7545000	7785000	7665000	
646	7686000	7662000	7662000	7542000	7782000	7782000	
647	7707000	7779000	7659000	7539000	7779000	7779000	
648	7704000	7776000	7656000	7536000	7776000	7776000	
649	7725000	7773000	7653000	7533000	7773000	7893000	
650	7746000	7770000	7650000	7650000	7770000	7890000	
651	7743000	7767000	7647000	7647000	7767000	7887000	
652	7740000	7764000	7644000	7644000	7764000	7884000	
653	7737000	7761000	7641000	7641000	7761000	7881000	
654	7758000	7758000	7638000	7638000	7878000	7878000	
655	7803000	7755000	7635000	7755000	7995000	7875000	
656	7824000	7752000	7752000	7752000	7992000	7872000	
657	7821000	7749000	7749000	7749000	7989000	7869000	
658	7866000	7746000	7866000	7866000	7986000	7866000	
659	7887000	7743000	7983000	7863000	7983000	7863000	
660	7908000	7740000	8100000	7860000	7980000	7860000	
661	7953000	7737000	8217000	7977000	7977000	7857000	
662	7950000	7734000	8214000	7974000	7974000	7854000	
663	7971000	7731000	8211000	7971000	7971000	7971000	
664	7992000	7728000	8208000	7968000	7968000	8088000	
665	8013000	7725000	8205000	7965000	8085000	8085000	
666	8010000	7722000	8202000	7962000	8082000	8082000	
667	8031000	7719000	8319000	7959000	8079000	8079000	
668	8028000	7716000	8316000	7956000	8076000	8076000	
669	8049000	7713000	8313000	8073000	8073000	8073000	
670	8046000	7710000	8310000	8070000	8070000	8070000	
671	8043000	7707000	8307000	8067000	8067000	8067000	
672	8040000	7704000	8304000	8064000	8064000	8064000	
673	8061000	7701000	8301000	8061000	8181000	8061000	
674	8082000	7818000	8298000	8058000	8178000	8058000	
675	8103000	7815000	8415000	8055000	8175000	8055000	
676	8100000	7812000	8412000	8052000	8172000	8052000	
677	8121000	7929000	8409000	8049000	8169000	8049000	
678	8118000	7926000	8406000	8046000	8166000	8046000	
679	8163000	7923000	8403000	8043000	8283000	8163000	
680	8160000	7920000	8400000	8040000	8280000	8160000	
681	8181000	8037000	8397000	8037000	8277000	8157000	
682	8178000	8034000	8394000	8034000	8274000	8154000	
683	8199000	8151000	8391000	8031000	8271000	8151000	
684	8196000	8148000	8388000	8028000	8268000	8148000	
685	8265000	8265000	8505000	8025000	8265000	8265000	
686	8286000	8262000	8502000	8022000	8262000	8382000	
687	8307000	8259000	8499000	8139000	8259000	8379000	
688	8304000	8256000	8496000	8136000	8256000	8376000	
689	8325000	8373000	8493000	8133000	8253000	8373000	
690	8370000	8370000	8610000	8130000	8250000	8490000	
691	8415000	8487000	8727000	8127000	8247000	8487000	
692	8460000	8604000	8844000	8124000	8244000	8484000	
693	8505000	8721000	8841000	8121000	8241000	8601000	
694	8526000	8718000	8838000	8238000	8238000	8598000	
695	8547000	8715000	8955000	8235000	8235000	8595000	
696	8544000	8712000	8952000	8232000	8232000	8592000	
697	8541000	8709000	8949000	8229000	8229000	8589000	
698	8562000	8706000	8946000	8226000	8346000	8586000	
699	8583000	8703000	8943000	8343000	8343000	8583000	
700	8580000	8700000	8940000	8340000	8340000	8580000	
701	8601000	8697000	9057000	8337000	8337000	8577000	
702	8670000	8694000	9054000	8454000	8454000	8694000	
703	8667000	8691000	9051000	8451000	8451000	8691000	
704	8664000	8688000	9048000	8448000	8448000	8688000	
705	8709000	8805000	9165000	8445000	8445000	8685000	
706	8706000	8802000	9162000	8442000	8442000	8682000	
707	8703000	8799000	9159000	8439000	8439000	8679000	
708	8700000	8796000	9156000	8436000	8436000	8676000	
709	8721000	8913000	9153000	8433000	8433000	8673000	
710	8742000	8910000	9270000	8430000	8430000	8670000	
711	8787000	9027000	9267000	8547000	8427000	8667000	
712	8808000	9024000	9264000	8664000	8424000	8664000	
713	8853000	9021000	9261000	8781000	8421000	8781000	
714	8850000	9018000	9258000	8778000	8418000	8778000	
715	8847000	9015000	9255000	8775000	8415000	8775000	
716	8892000	9012000	9252000	8892000	8412000	8892000	
717	8913000	9009000	9249000	8889000	8409000	9009000	
718	8910000	9006000	9246000	8886000	8406000	9006000	
719	8931000	9003000	9243000	8883000	8523000	9003000	
720	8928000	9e+06	9240000	8880000	8520000	9e+06	
721	8949000	8997000	9237000	8877000	8637000	8997000	
722	9018000	9114000	9234000	8874000	8754000	9114000	
723	9063000	9231000	9231000	8871000	8871000	9111000	
724	9060000	9228000	9228000	8868000	8868000	9108000	
725	9081000	9345000	9225000	8865000	8865000	9105000	
726	9102000	9462000	9222000	8862000	8862000	9102000	
727	9123000	9579000	9219000	8859000	8859000	9099000	
728	9120000	9576000	9216000	8856000	8856000	9096000	
729	9165000	9573000	9333000	8853000	8973000	9093000	
730	9186000	9570000	9330000	8850000	8970000	9210000	
731	9183000	9567000	9327000	8847000	8967000	9207000	
732	9204000	9564000	9324000	8964000	8964000	9204000	
733	9201000	9561000	9321000	8961000	8961000	9201000	
734	9198000	9558000	9318000	8958000	8958000	9198000	
735	9195000	9555000	9315000	8955000	8955000	9195000	
736	9192000	9552000	9312000	8952000	8952000	9192000	
737	9213000	9549000	9309000	9069000	8949000	9189000	
738	9210000	9546000	9306000	9066000	8946000	9186000	
739	9207000	9543000	9303000	9063000	8943000	9183000	
740	9252000	9540000	9420000	9060000	9060000	9180000	
741	9249000	9537000	9417000	9057000	9057000	9177000	
742	9294000	9534000	9414000	9054000	9174000	9294000	
743	9315000	9531000	9411000	9051000	9291000	9291000	
744	9384000	9528000	9408000	9168000	9408000	9408000	
745	9405000	9525000	9405000	9165000	9405000	9525000	
746	9402000	9522000	9402000	9162000	9402000	9522000	
747	9399000	9519000	9399000	9159000	9399000	9519000	
748	9420000	9636000	9396000	9156000	9396000	9516000	
749	9441000	9633000	9513000	9153000	9393000	9513000	
750	9486000	9630000	9510000	9270000	9510000	9510000	
751	9531000	9627000	9627000	9387000	9507000	9507000	
752	9528000	9624000	9624000	9384000	9504000	9504000	
753	9549000	9621000	9621000	9501000	9501000	9501000	
754	9546000	9618000	9618000	9498000	9498000	9498000	
755	9567000	9735000	9615000	9495000	9495000	9495000	
756	9564000	9732000	9612000	9492000	9492000	9492000	
757	9561000	9729000	9609000	9489000	9489000	9489000	
758	9582000	9726000	9606000	9606000	9486000	9486000	
759	9603000	9843000	9603000	9603000	9483000	9483000	
760	9624000	9840000	9720000	9600000	9480000	9480000	
761	9645000	9837000	9837000	9597000	9477000	9477000	
762	9642000	9834000	9834000	9594000	9474000	9474000	
763	9639000	9831000	9831000	9591000	9471000	9471000	
764	9660000	9828000	9948000	9588000	9468000	9468000	
765	9681000	9825000	10065000	9585000	9465000	9465000	
766	9678000	9822000	10062000	9582000	9462000	9462000	
767	9699000	9819000	10059000	9579000	9579000	9459000	
768	9720000	9816000	10056000	9696000	9576000	9456000	
769	9717000	9813000	10053000	9693000	9573000	9453000	
770	9738000	9810000	10050000	9810000	9570000	9450000	
771	9735000	9807000	10047000	9807000	9567000	9447000	
772	9756000	9924000	10044000	9804000	9564000	9444000	
773	9801000	9921000	10041000	9921000	9561000	9561000	
774	9846000	10038000	10038000	9918000	9678000	9558000	
775	9867000	10035000	10035000	9915000	9675000	9675000	
776	9888000	10032000	10152000	9912000	9672000	9672000	
777	9885000	10029000	10149000	9909000	9669000	9669000	
778	9906000	10026000	10266000	9906000	9666000	9666000	
779	9927000	10023000	10263000	9903000	9783000	9663000	
780	9924000	10020000	10260000	9900000	9780000	9660000	
781	9969000	10017000	10257000	9897000	9897000	9777000	
782	9990000	10014000	10254000	9894000	9894000	9894000	
783	10035000	10011000	10251000	10011000	9891000	10011000	
784	10056000	10008000	10368000	10008000	9888000	10008000	
785	10077000	10125000	10365000	10005000	9885000	10005000	
786	10122000	10242000	10362000	10002000	9882000	10122000	
787	10119000	10239000	10359000	9999000	9879000	10119000	
788	10116000	10236000	10356000	9996000	9876000	10116000	
789	10137000	10233000	10353000	9993000	9993000	10113000	
790	10158000	10230000	10350000	9990000	10110000	10110000	
791	10155000	10227000	10347000	9987000	10107000	10107000	
792	10152000	10224000	10344000	9984000	10104000	10104000	
793	10197000	10341000	10461000	9981000	10101000	10101000	
794	10194000	10338000	10458000	9978000	10098000	10098000	
795	10215000	10335000	10455000	9975000	10215000	10095000	
796	10260000	10332000	10572000	9972000	10332000	10092000	
797	10281000	10329000	10569000	9969000	10329000	10209000	
798	10302000	10326000	10566000	9966000	10326000	10326000	
799	10299000	10323000	10563000	9963000	10323000	10323000	
800	10320000	10320000	10560000	9960000	10440000	10320000	
801	10317000	10317000	10557000	9957000	10437000	10317000	
802	10338000	10314000	10554000	10074000	10434000	10314000	
803	10359000	10311000	10551000	10071000	10551000	10311000	
804	10428000	10308000	10668000	10188000	10548000	10428000	
805	10425000	10305000	10665000	10185000	10545000	10425000	
806	10422000	10302000	10662000	10182000	10542000	10422000	
807	10467000	10419000	10659000	10179000	10539000	10539000	
808	10488000	10536000	10656000	10176000	10536000	10536000	
809	10509000	10533000	10653000	10293000	10533000	10533000	
810	10530000	10530000	10770000	10290000	10530000	10530000	
811	10527000	10527000	10767000	10287000	10527000	10527000	
812	10524000	10524000	10764000	10284000	10524000	10524000	
813	10545000	10521000	10761000	10401000	10521000	10521000	
814	10542000	10518000	10758000	10398000	10518000	10518000	
815	10587000	10635000	10755000	10395000	10515000	10635000	
816	10584000	10632000	10752000	10392000	10512000	10632000	
817	10605000	10629000	10869000	10389000	10509000	10629000	
818	10626000	10626000	10986000	10386000	10506000	10626000	
819	10623000	10623000	10983000	10383000	10503000	10623000	
820	10620000	10620000	10980000	10380000	10500000	10620000	
821	10665000	10737000	10977000	10377000	10497000	10737000	
822	10734000	10734000	11094000	10494000	10614000	10734000	
823	10731000	10731000	11091000	10491000	10611000	10731000	
824	10752000	10728000	11088000	10488000	10608000	10848000	
825	10749000	10725000	11085000	10485000	10605000	10845000	
826	10746000	10722000	11082000	10482000	10602000	10842000	
827	10743000	10719000	11079000	10479000	10599000	10839000	
828	10764000	10716000	11076000	10596000	10596000	10836000	
829	10761000	10713000	11073000	10593000	10593000	10833000	
830	10782000	10710000	11070000	10590000	10710000	10830000	
831	10779000	10707000	11067000	10587000	10707000	10827000	
832	10800000	10704000	11064000	10584000	10704000	10944000	
833	10845000	10701000	11061000	10581000	10821000	11061000	
834	10890000	10698000	11058000	10698000	10938000	11058000	
835	10911000	10695000	11055000	10695000	11055000	11055000	
836	10956000	10812000	11052000	10692000	11172000	11052000	
837	10977000	10809000	11049000	10689000	11169000	11169000	
838	10998000	10806000	11046000	10806000	11166000	11166000	
839	10995000	10803000	11043000	10803000	11163000	11163000	
840	11040000	10800000	11160000	10920000	11160000	11160000	
841	11061000	10797000	11277000	10917000	11157000	11157000	
842	11082000	10914000	11274000	10914000	11154000	11154000	
843	11079000	10911000	11271000	10911000	11151000	11151000	
844	11076000	10908000	11268000	10908000	11148000	11148000	
845	11073000	10905000	11265000	10905000	11145000	11145000	
846	11094000	10902000	11262000	11022000	11142000	11142000	
847	11091000	10899000	11259000	11019000	11139000	11139000	
848	11088000	10896000	11256000	11016000	11136000	11136000	
849	11157000	10893000	11253000	11133000	11253000	11253000	
850	11154000	10890000	11250000	11130000	11250000	11250000	
851	11151000	10887000	11247000	11127000	11247000	11247000	
852	11148000	10884000	11244000	11124000	11244000	11244000	
853	11169000	11001000	11241000	11121000	11241000	11241000	
854	11238000	10998000	11358000	11238000	11238000	11358000	
855	11283000	10995000	11355000	11355000	11355000	11355000	
856	11304000	10992000	11352000	11352000	11352000	11472000	
857	11325000	10989000	11469000	11349000	11349000	11469000	
858	11322000	10986000	11466000	11346000	11346000	11466000	
859	11367000	11103000	11463000	11463000	11343000	11463000	
